Wall time,Step,Value
1495005657.6848283,1877,0.5723875761032104
1495005657.735664,1917,0.46361711621284485
1495005657.7571704,1934,0.423916757106781
1495005657.7737906,1947,0.5292285680770874
1495005657.8871927,2036,0.5066235065460205
1495005657.9634488,2096,0.4445141851902008
1495005658.166792,2187,0.5423096418380737
1495005658.1804783,2199,0.48828330636024475
1495005658.2176268,2231,0.44837668538093567
1495005658.2244713,2237,0.42488548159599304
1495005658.251846,2257,0.404110312461853
1495005658.2586868,2262,0.4571925699710846
1495005658.3310318,2307,0.5326430797576904
1495005658.3554728,2319,0.3728329539299011
1495005658.496248,2389,0.3602566719055176
1495005658.5734806,2436,0.40640467405319214
1495005658.6047637,2453,0.3890644311904907
1495005658.6076958,2455,0.3731195032596588
1495005658.6184494,2460,0.5105412006378174
1495005658.6555989,2485,0.47539153695106506
1495005658.656578,2486,0.37073278427124023
1495005658.672218,2498,0.40107858180999756
1495005658.679062,2503,0.4333280920982361
1495005658.7210994,2532,0.363716185092926
1495005658.7426069,2547,0.463578999042511
1495005658.7504282,2553,0.48167139291763306
1495005659.001676,2685,0.5363472700119019
1495005659.072065,2740,0.3914891481399536
1495005659.254879,2896,0.403292715549469
1495005659.3379755,2967,0.4007972478866577
1495005659.5129676,3038,0.4528709352016449
1495005659.51688,3041,0.5011220574378967
1495005659.5872684,3099,0.5801008343696594
1495005659.6693866,3161,0.3875274658203125
1495005659.7554169,3230,0.6068943738937378
1495005659.772036,3244,0.4757302701473236
1495005659.774969,3246,0.32274216413497925
1495005659.775948,3247,0.48245832324028015
1495005659.8482912,3305,0.3626103401184082
1495005660.1748157,3480,0.4509161710739136
1495005660.3507955,3618,0.407284677028656
1495005660.3537183,3620,0.4104006886482239
1495005660.4113982,3670,0.47404763102531433
1495005660.4984167,3741,0.41310587525367737
1495005660.559027,3793,0.4183248281478882
1495005660.5834582,3814,0.4435126483440399
1495005660.5912883,3821,0.3439977169036865
1495005660.8122208,3928,0.44967108964920044
1495005660.8454597,3956,0.4065735638141632
1495005660.8816311,3984,0.36356836557388306
1495005660.9451854,4036,0.4514470398426056
1495005661.017532,4098,0.3515913188457489
1495005661.1338687,4196,0.48263248801231384
1495005661.170038,4227,0.44245532155036926
1495005661.175903,4232,0.4746752679347992
1495005661.3684826,4317,0.4521123170852661
1495005661.371417,4319,0.34023967385292053
1495005661.4682007,4400,0.41759708523750305
1495005661.5825825,4492,0.34185314178466797
1495005661.6021328,4509,0.4445633590221405
1495005661.6275525,4530,0.46232861280441284
1495005661.7888572,4664,0.5163164138793945
1495005661.7937455,4668,0.4102054238319397
1495005661.8025448,4676,0.6749438047409058
1495005662.034239,4788,0.4381718039512634
1495005662.0518377,4802,0.4001427888870239
1495005662.1036496,4840,0.3711242079734802
1495005662.1192935,4852,0.5624766945838928
1495005662.1711054,4894,0.32799553871154785
1495005662.2620249,4971,0.41267484426498413
1495005662.3529527,5050,0.4411706030368805
1495005662.355877,5052,0.5488051176071167
1495005662.4194212,5106,0.3853958547115326
1495005662.4526591,5134,0.3935508728027344
1495005662.671646,5239,0.351732462644577
1495005662.791893,5329,0.39042049646377563
1495005662.811444,5345,0.47580626606941223
1495005662.8309963,5359,0.3558517098426819
1495005662.9062724,5420,0.43496671319007874
1495005663.024575,5517,0.4163171648979187
1495005663.0646477,5549,0.38625839352607727
1495005663.3139393,5679,0.3665469288825989
1495005663.3686957,5723,0.33381903171539307
1495005663.4693792,5808,0.32799917459487915
1495005663.4889324,5825,0.3881680965423584
1495005663.4928424,5828,0.4163385033607483
1495005663.5358584,5864,0.4473515748977661
1495005663.54368,5871,0.40163367986679077
1495005663.586693,5907,0.2788827121257782
1495005663.6111445,5928,0.3532169461250305
1495005663.6844547,5990,0.3175804615020752
1495005663.8007927,6010,0.39774414896965027
1495005663.9405913,6121,0.3708737790584564
1495005663.9542775,6131,0.43784812092781067
1495005664.0393403,6200,0.36455076932907104
1495005664.054971,6213,0.38785409927368164
1495005664.0618148,6219,0.381781667470932
1495005664.0774572,6232,0.4345721900463104
1495005664.1449125,6289,0.3414098918437958
1495005664.1713083,6312,0.444569855928421
1495005664.1771746,6317,0.3647685945034027
1495005664.2465942,6376,0.3127119243144989
1495005664.5105398,6520,0.5388400554656982
1495005664.5799527,6574,0.3945036232471466
1495005664.6151493,6603,0.41895192861557007
1495005664.6806557,6657,0.28330639004707336
1495005664.727572,6696,0.34377002716064453
1495005664.731483,6699,0.2690495252609253
1495005664.745169,6711,0.2924780547618866
1495005664.7832959,6742,0.4097630977630615
1495005664.907466,6846,0.41087815165519714
1495005664.917242,6854,0.4899761974811554
1495005665.0276988,6869,0.45463043451309204
1495005665.145992,6966,0.28389984369277954
1495005665.1802077,6992,0.3249320983886719
1495005665.2085595,7014,0.38654404878616333
1495005665.3209856,7106,0.4104263484477997
1495005665.332716,7114,0.4224821925163269
1495005665.3806357,7155,0.3413460850715637
1495005665.4950001,7247,0.46535933017730713
1495005665.6631496,7311,0.34451594948768616
1495005665.7227836,7359,0.4336802363395691
1495005665.7570016,7382,0.3334791660308838
1495005665.7892628,7401,0.369127094745636
1495005665.8821352,7450,0.2792571187019348
1495005665.8977787,7460,0.31058311462402344
1495005665.9036427,7463,0.3760913610458374
1495005665.9319937,7478,0.3593032956123352
1495005665.9906614,7511,0.2898857593536377
1495005666.269271,7687,0.3058905601501465
1495005666.2780697,7693,0.33277809619903564
1495005666.4853258,7760,0.3523206412792206
1495005666.5273614,7788,0.432361364364624
1495005666.5449605,7798,0.38460057973861694
1495005666.601665,7833,0.3494662046432495
1495005666.725818,7900,0.2955496311187744
1495005666.7893631,7932,0.39875009655952454
1495005666.891035,7991,0.3387869894504547
1495005666.9350295,8026,0.44695326685905457
1495005667.0005276,8066,0.3021466135978699
1495005667.295768,8180,0.3358972370624542
1495005667.3593147,8215,0.35965344309806824
1495005667.3690994,8221,0.30554044246673584
1495005667.4971592,8290,0.39748579263687134
1495005667.5714571,8334,0.402462899684906
1495005667.607628,8363,0.2966206669807434
1495005667.6134949,8368,0.29095709323883057
1495005667.6242478,8377,0.5745872855186462
1495005667.7356946,8467,0.4219484329223633
1495005667.7396061,8470,0.3315141797065735
1495005667.7728548,8498,0.2973862886428833
1495005667.785555,8508,0.2501009702682495
1495005667.85692,8566,0.341878205537796
1495005667.9889078,8601,0.3920866847038269
1495005668.0299582,8635,0.3339661955833435
1495005668.1023004,8695,0.2953350841999054
1495005668.2538419,8819,0.3972213864326477
1495005668.352572,8878,0.32343733310699463
1495005668.3936317,8904,0.40261733531951904
1495005668.4004762,8907,0.32002437114715576
1495005668.44349,8928,0.4134451746940613
1495005668.4601092,8935,0.4915333688259125
1495005668.5754664,8993,0.3117046654224396
1495005668.5842667,8999,0.37293541431427
1495005668.7445943,9055,0.3829193711280823
1495005668.9508817,9226,0.3757924437522888
1495005668.9596806,9233,0.3018520474433899
1495005668.9909544,9260,0.32529783248901367
1495005669.0584195,9316,0.19904212653636932
1495005669.0965369,9348,0.31236904859542847
1495005669.1718125,9412,0.2760021388530731
1495005669.200174,9435,0.32757049798965454
1495005669.3301868,9468,0.40438807010650635
1495005669.425015,9547,0.2789134979248047
1495005669.433813,9554,0.39735475182533264
1495005669.450436,9567,0.24488034844398499
1495005669.5257096,9627,0.35959920287132263
1495005669.5599272,9657,0.4949013292789459
1495005669.586332,9680,0.48542600870132446
1495005669.6078293,9698,0.390986829996109
1495005669.7769673,9843,0.23038087785243988
1495005669.9480438,9907,0.36505216360092163
1495005670.134764,10058,0.41395264863967896
1495005670.1650805,10084,0.3718390464782715
1495005670.2980433,10168,0.3154430687427521
1495005670.4994168,10276,0.2623763978481293
1495005670.5082133,10283,0.28968560695648193
1495005670.7389324,10396,0.19815227389335632
1495005670.742843,10399,0.25698524713516235
1495005670.7702148,10420,0.27248144149780273
1495005670.8435357,10479,0.3487268090248108
1495005670.8552806,10489,0.4437919855117798
1495005670.893394,10522,0.5046356916427612
1495005670.9940882,10607,0.3523140847682953
1495005671.014629,10624,0.4086562395095825
1495005671.0312393,10638,0.4163041114807129
1495005671.049823,10654,0.4405805170536041
1495005671.0694847,10671,0.3689100444316864
1495005671.116677,10711,0.42688822746276855
1495005671.2604294,10757,0.23250728845596313
1495005671.261416,10758,0.32733362913131714
1495005671.2868233,10780,0.46573883295059204
1495005671.327883,10815,0.32146167755126953
1495005671.3621008,10841,0.36082780361175537
1495005671.374826,10850,0.3481314778327942
1495005671.4403093,10902,0.2916509509086609
1495005671.4442196,10905,0.44475090503692627
1495005671.4843116,10939,0.28376686573028564
1495005671.48919,10943,0.2841640114784241
1495005671.5155854,10966,0.46407637000083923
1495005671.522429,10972,0.3488328456878662
1495005671.5243838,10974,0.2873978018760681
1495005671.571309,11014,0.3965379595756531
1495005671.5781634,11020,0.33448517322540283
1495005671.5986834,11038,0.2668271064758301
1495005671.6729925,11102,0.3559466600418091
1495005671.6954668,11121,0.4333578944206238
1495005671.7062352,11130,0.34177544713020325
1495005671.9584455,11198,0.3092341423034668
1495005671.9613795,11200,0.3686765432357788
1495005672.069897,11260,0.38224607706069946
1495005672.355359,11419,0.4281313419342041
1495005672.4237907,11472,0.5547195672988892
1495005672.4472535,11492,0.49841228127479553
1495005672.483425,11523,0.3332383632659912
1495005672.494179,11532,0.32438039779663086
1495005672.5137315,11549,0.3289914131164551
1495005672.5332847,11566,0.4245312213897705
1495005672.7209911,11648,0.46141746640205383
1495005672.7483597,11671,0.3767385482788086
1495005672.765958,11685,0.2979981601238251
1495005672.8578625,11759,0.3255434036254883
1495005672.9927628,11873,0.27497202157974243
1495005673.1051886,11969,0.34242504835128784
1495005673.1110554,11974,0.3604995608329773
1495005673.152115,12010,0.38479095697402954
1495005673.278227,12041,0.47068077325820923
1495005673.4190032,12138,0.34495195746421814
1495005673.4581082,12164,0.2599216103553772
1495005673.463975,12168,0.34479662775993347
1495005673.4903815,12184,0.2564510703086853
1495005673.5617366,12226,0.3512318432331085
1495005673.647766,12290,0.27314114570617676
1495005673.6507008,12293,0.44437092542648315
1495005673.6702526,12309,0.3438069820404053
1495005673.7865887,12405,0.27618294954299927
1495005673.9674459,12458,0.5552352666854858
1495005674.1434166,12553,0.26808595657348633
1495005674.292992,12671,0.4404231607913971
1495005674.3291647,12699,0.36947333812713623
1495005674.399553,12758,0.32747599482536316
1495005674.4533231,12805,0.3393424153327942
1495005674.626359,12877,0.250099778175354
1495005674.6498218,12896,0.4338131546974182
1495005674.6996803,12939,0.33835527300834656
1495005674.7993987,13017,0.2697586715221405
1495005674.819927,13034,0.3405002951622009
1495005674.8512106,13061,0.2933012843132019
1495005674.8756526,13082,0.23987635970115662
1495005674.890326,13094,0.2974429726600647
1495005674.9089015,13109,0.41358518600463867
1495005674.9128115,13113,0.4359620213508606
1495005674.9333303,13130,0.3919670283794403
1495005674.979279,13166,0.3475230932235718
1495005675.0281608,13206,0.42132359743118286
1495005675.0731306,13239,0.2558632493019104
1495005675.3859694,13349,0.28898102045059204
1495005675.4573436,13402,0.31066155433654785
1495005675.462231,13406,0.27514615654945374
1495005675.4886172,13426,0.3063321113586426
1495005675.5511937,13475,0.21604381501674652
1495005675.5883348,13504,0.39729952812194824
1495005675.6401467,13546,0.39434707164764404
1495005675.701737,13597,0.3820069432258606
1495005675.7300885,13620,0.32491910457611084
1495005675.802432,13679,0.3670428991317749
1495005675.8053777,13682,0.38468748331069946
1495005676.0184839,13747,0.3425668776035309
1495005676.0624788,13776,0.2950410842895508
1495005676.126999,13810,0.29756584763526917
1495005676.177837,13845,0.41058146953582764
1495005676.224762,13884,0.26401498913764954
1495005676.3323095,13976,0.30633580684661865
1495005676.3586953,13998,0.2814083397388458
1495005676.4554944,14080,0.24662412703037262
1495005676.7135794,14221,0.3254830837249756
1495005676.7956896,14287,0.29517215490341187
1495005676.8064432,14294,0.2790883183479309
1495005676.8191526,14303,0.30239659547805786
1495005676.8387141,14320,0.36951205134391785
1495005676.853379,14332,0.3369289040565491
1495005676.861189,14338,0.3237050175666809
1495005676.9345112,14397,0.2682079076766968
1495005676.995123,14447,0.26785802841186523
1495005677.0498693,14494,0.262157678604126
1495005677.0919065,14530,0.4345048666000366
1495005677.1202576,14554,0.21422144770622253
1495005677.12417,14557,0.2243669480085373
1495005677.3069825,14632,0.37781769037246704
1495005677.3148024,14638,0.27901703119277954
1495005677.3529406,14668,0.31026822328567505
1495005677.3646626,14677,0.2508455216884613
1495005677.3783493,14687,0.3402630388736725
1495005677.4985943,14779,0.3303666114807129
1495005677.4995823,14780,0.3157840669155121
1495005677.509349,14788,0.3458937406539917
1495005677.5142376,14792,0.35001593828201294
1495005677.5337884,14809,0.4076118767261505
1495005677.610044,14873,0.29187291860580444
1495005677.6325293,14892,0.42243024706840515
1495005677.6726112,14926,0.30126121640205383
1495005677.955141,15027,0.3288758397102356
1495005678.0636578,15090,0.37135231494903564
1495005678.1457872,15136,0.3857651352882385
1495005678.2044442,15180,0.4362712502479553
1495005678.2288835,15199,0.22439244389533997
1495005678.3100257,15266,0.29112157225608826
1495005678.3804047,15324,0.3193909823894501
1495005678.408767,15347,0.36799395084381104
1495005678.6551254,15473,0.3292953670024872
1495005678.6580472,15475,0.3621938228607178
1495005678.6961758,15507,0.3469695746898651
1495005678.7333248,15538,0.3224811553955078
1495005678.8115325,15597,0.4680969715118408
1495005678.9816377,15740,0.3586900234222412
1495005679.0099883,15764,0.40543222427368164
1495005679.0207434,15773,0.28063738346099854
1495005679.0813541,15825,0.43512463569641113
1495005679.0852647,15828,0.3459950089454651
1495005679.3531318,15979,0.414070725440979
1495005679.3726835,15993,0.3155962824821472
1495005679.499785,16095,0.20925182104110718
1495005679.524225,16116,0.22030434012413025
1495005679.6816113,16249,0.30254092812538147
1495005679.8595374,16321,0.2757927477359772
1495005679.8859353,16343,0.26142701506614685
1495005679.9064665,16360,0.33849823474884033
1495005679.9680524,16406,0.4761219024658203
1495005680.0120444,16440,0.3088033199310303
1495005680.095156,16505,0.3346288204193115
1495005680.2310302,16585,0.3362680673599243
1495005680.240807,16590,0.2544602155685425
1495005680.3727858,16661,0.27137792110443115
1495005680.430464,16697,0.28607940673828125
1495005680.5859056,16746,0.18354785442352295
1495005680.6592278,16808,0.20088666677474976
1495005680.660204,16809,0.4892512559890747
1495005680.7032204,16843,0.3452480733394623
1495005680.721808,16857,0.3027592897415161
1495005680.7755635,16899,0.24942226707935333
1495005680.975975,17066,0.4925311803817749
1495005681.012146,17097,0.27146294713020325
1495005681.0541942,17131,0.27988940477371216
1495005681.2301645,17202,0.22224262356758118
1495005681.2731726,17239,0.3310261368751526
1495005681.315207,17272,0.25206896662712097
1495005681.3386707,17290,0.45610493421554565
1495005681.3416038,17292,0.3359227180480957
1495005681.37191,17315,0.2309938371181488
1495005681.3728876,17316,0.23283663392066956
1495005681.3738644,17317,0.23543773591518402
1495005681.3777847,17320,0.27858766913414
1495005681.4012368,17339,0.30967897176742554
1495005681.4413192,17374,0.23011653125286102
1495005681.4784687,17405,0.4662408232688904
1495005681.5244167,17444,0.4135628342628479
1495005681.5361476,17454,0.2724332809448242
1495005681.6387973,17543,0.30591705441474915
1495005681.655417,17557,0.2273658812046051
1495005681.6886666,17586,0.28894945979118347
1495005681.7893515,17594,0.22908015549182892
1495005681.823567,17623,0.38101261854171753
1495005681.9467566,17722,0.2910115420818329
1495005682.2175457,17953,0.24987256526947021
1495005682.2468848,17978,0.23406825959682465
1495005682.250785,17981,0.236493781208992
1495005682.2615495,17990,0.21927990019321442
1495005682.3856971,18018,0.4060651659965515
1495005682.4267573,18053,0.4203070402145386
1495005682.4414308,18065,0.37402600049972534
1495005682.5147414,18129,0.30538254976272583
1495005682.6828914,18264,0.28988760709762573
1495005682.7474134,18318,0.27777278423309326
1495005683.107177,18451,0.17673400044441223
1495005683.108154,18452,0.2944943308830261
1495005683.2841249,18592,0.1945911943912506
1495005683.4297893,18713,0.2711745500564575
1495005683.4385881,18720,0.24699223041534424
1495005683.5881631,18845,0.3494739830493927
1495005683.7758677,18893,0.20673803985118866
1495005683.9019804,18958,0.23726698756217957
1495005683.9322858,18977,0.29336416721343994
1495005683.97921,19005,0.28081008791923523
1495005684.0075605,19027,0.2666180431842804
1495005684.0329785,19048,0.32392701506614685
1495005684.1160777,19116,0.3593684136867523
1495005684.182554,19169,0.37481430172920227
1495005684.2529423,19227,0.2656426727771759
1495005684.3077023,19271,0.3849584758281708
1495005684.3458161,19300,0.15495726466178894
1495005684.660609,19485,0.3059955835342407
1495005684.679183,19500,0.2977791130542755
1495005684.6830943,19503,0.27625715732574463
1495005684.7085245,19525,0.27936679124832153
1495005684.7153544,19531,0.3781110644340515
1495005684.7720575,19579,0.3243274986743927
1495005684.7906315,19594,0.25189459323883057
1495005684.8443997,19640,0.23936986923217773
1495005684.8600523,19654,0.38486701250076294
1495005684.8727512,19665,0.4193379580974579
1495005684.9382615,19720,0.35753679275512695
1495005684.9519384,19731,0.44294655323028564
1495005685.0506783,19737,0.2587427496910095
1495005685.120098,19796,0.19533424079418182
1495005685.1523495,19823,0.3133309483528137
1495005685.1816788,19846,0.18172067403793335
1495005685.2686956,19916,0.3402591943740845
1495005685.295081,19938,0.3643553555011749
1495005685.3341856,19971,0.31975048780441284
1495005685.354715,19988,0.2842165231704712
1495005685.363515,19995,0.41632410883903503
1495005685.4104497,20035,0.32044869661331177
1495005685.4309702,20053,0.285337895154953
1495005685.4388041,20059,0.2907084822654724
1495005685.4427006,20062,0.35151076316833496
1495005685.5355818,20138,0.22279630601406097
1495005685.5375316,20139,0.29975324869155884
1495005685.687106,20186,0.2607841193675995
1495005685.7262092,20217,0.39025917649269104
1495005685.760426,20244,0.27329275012016296
1495005685.7643366,20247,0.33460691571235657
1495005685.7721574,20252,0.2555404305458069
1495005685.8523228,20308,0.30833351612091064
1495005685.8708973,20323,0.36211782693862915
1495005685.884583,20334,0.28130069375038147
1495005685.9471512,20383,0.24712638556957245
1495005686.0195043,20440,0.3111729025840759
1495005686.0761971,20485,0.375899076461792
1495005686.1289878,20526,0.28729915618896484
1495005686.1446297,20539,0.3412027955055237
1495005686.146585,20540,0.3461318016052246
1495005686.1729803,20562,0.21159061789512634
1495005686.1798244,20567,0.36480605602264404
1495005686.1935096,20578,0.2557544708251953
1495005686.4193392,20689,0.36107301712036133
1495005686.4457355,20710,0.29802265763282776
1495005686.532744,20779,0.22451412677764893
1495005686.5366545,20782,0.28596535325050354
1495005686.5376318,20783,0.3737475275993347
1495005686.5992212,20831,0.2240815907716751
1495005686.626594,20855,0.3354320526123047
1495005686.6960046,20913,0.2429632544517517
1495005686.7830117,20987,0.26227548718452454
1495005686.923807,21027,0.2602638006210327
1495005686.9716918,21067,0.30403441190719604
1495005686.9863567,21080,0.24414165318012238
1495005687.068477,21144,0.29721349477767944
1495005687.152552,21209,0.36687028408050537
1495005687.1789472,21232,0.34457337856292725
1495005687.2796514,21316,0.33643537759780884
1495005687.2835524,21319,0.30863386392593384
1495005687.2903945,21324,0.19080452620983124
1495005687.3734932,21391,0.28022366762161255
1495005687.3949997,21409,0.29585522413253784
1495005687.5729268,21484,0.47579649090766907
1495005687.6178975,21523,0.32349273562431335
1495005687.8144078,21681,0.27878621220588684
1495005687.866211,21723,0.2909262478351593
1495005687.867188,21724,0.4022279381752014
1495005687.945399,21789,0.2193778157234192
1495005687.9522407,21795,0.519484281539917
1495005687.9845023,21821,0.26304328441619873
1495005688.008942,21842,0.3763914704322815
1495005688.0157874,21848,0.2563009560108185
1495005688.24357,21967,0.2733941078186035
1495005688.2856083,21999,0.251682311296463
1495005688.2963624,22006,0.4456174373626709
1495005688.550542,22220,0.30972862243652344
1495005688.5818248,22245,0.2946140766143799
1495005688.6004002,22258,0.2519471049308777
1495005688.6355944,22285,0.3621584475040436
1495005688.6434152,22292,0.3245167136192322
1495005688.7529082,22308,0.2568511366844177
1495005688.7636619,22316,0.3732711672782898
1495005688.7802815,22330,0.3340798616409302
1495005688.813521,22358,0.3434886932373047
1495005688.8966177,22427,0.22445212304592133
1495005688.9005382,22430,0.29467469453811646
1495005688.9562528,22472,0.2902141213417053
1495005688.9973226,22507,0.3836195468902588
1495005689.0413063,22544,0.25148841738700867
1495005689.1468976,22635,0.27090924978256226
1495005689.387383,22758,0.33764663338661194
1495005689.3981493,22765,0.3197333514690399
1495005689.5125155,22828,0.32390913367271423
1495005689.5340228,22840,0.3403065502643585
1495005689.6689346,22930,0.3173723518848419
1495005689.6748,22933,0.20716558396816254
1495005689.9260488,23080,0.24750879406929016
1495005689.9319127,23084,0.21576550602912903
1495005689.9856825,23127,0.18467459082603455
1495005690.0003457,23138,0.3790397644042969
1495005690.0091448,23143,0.27525514364242554
1495005690.015988,23148,0.3598312735557556
1495005690.2115111,23182,0.2083701491355896
1495005690.2291088,23192,0.23244547843933105
1495005690.2652812,23218,0.4035477638244629
1495005690.3278482,23263,0.2284318059682846
1495005690.3552203,23286,0.3457121253013611
1495005690.4177878,23337,0.19193631410598755
1495005690.4461384,23361,0.3366966247558594
1495005690.4686253,23380,0.30975592136383057
1495005690.4852436,23394,0.36740460991859436
1495005690.529237,23427,0.35795706510543823
1495005690.6641579,23540,0.23701167106628418
1495005690.7296472,23589,0.34451425075531006
1495005690.9994738,23670,0.1415203958749771
1495005691.017077,23681,0.3900485038757324
1495005691.0483499,23701,0.24790331721305847
1495005691.1480668,23761,0.3123302757740021
1495005691.1725097,23774,0.35325494408607483
1495005691.2438738,23811,0.33392101526260376
1495005691.2741804,23831,0.37955546379089355
1495005691.4755723,23938,0.43451055884361267
1495005691.7903438,24079,0.26161545515060425
1495005691.8362815,24118,0.4024682641029358
1495005691.8763733,24147,0.32376235723495483
1495005691.9252546,24186,0.32121625542640686
1495005691.982925,24234,0.27118247747421265
1495005692.0376844,24282,0.27612191438674927
1495005692.039636,24284,0.3185531795024872
1495005692.0494075,24292,0.20918580889701843
1495005692.0845957,24322,0.40411287546157837
1495005692.1119697,24345,0.379774808883667
1495005692.19409,24416,0.4100878834724426
1495005692.4531565,24557,0.26204714179039
1495005692.5333219,24621,0.2712745666503906
1495005692.5900247,24667,0.29063212871551514
1495005692.6242404,24697,0.4028916358947754
1495005692.6496677,24719,0.28184646368026733
1495005692.6594481,24727,0.3427395224571228
1495005692.8031533,24849,0.34537896513938904
1495005692.837361,24879,0.349382609128952
1495005692.9536958,24901,0.3152647912502289
1495005692.992802,24934,0.2869986295700073
1495005693.08372,25008,0.37559232115745544
1495005693.1345544,25047,0.20435898005962372
1495005693.236227,25133,0.2614707946777344
1495005693.3203025,25206,0.4091603457927704
1495005693.3496308,25231,0.39267250895500183
1495005693.3643053,25244,0.34527575969696045
1495005693.3750498,25253,0.2703264355659485
1495005693.5578632,25332,0.3369438648223877
1495005693.6262965,25391,0.2427499145269394
1495005693.7700062,25505,0.25938647985458374
1495005693.7876034,25520,0.37617921829223633
1495005693.8785212,25599,0.366226464509964
1495005693.9821537,25686,0.37029749155044556
1495005694.1747391,25775,0.3360665440559387
1495005694.2177534,25812,0.32433077692985535
1495005694.2578354,25847,0.42115533351898193
1495005694.2989063,25880,0.2238129824399948
1495005694.3585296,25921,0.27604198455810547
1495005694.4875762,26029,0.24525988101959229
1495005694.507138,26045,0.3762807846069336
1495005694.5315785,26066,0.5064693689346313
1495005694.5433095,26075,0.24316418170928955
1495005694.5618742,26091,0.34623008966445923
1495005694.6352081,26154,0.3342469334602356
1495005694.6361854,26155,0.3187918961048126
1495005694.7437108,26169,0.2726903557777405
1495005694.9363048,26292,0.28954756259918213
1495005694.959765,26303,0.33102667331695557
1495005695.134758,26403,0.31152868270874023
1495005695.2256763,26470,0.30613619089126587
1495005695.5580747,26670,0.3649607002735138
1495005695.6685357,26754,0.19000235199928284
1495005695.6704915,26756,0.27836155891418457
1495005695.718404,26797,0.27388375997543335
1495005695.7193708,26798,0.2886354923248291
1495005695.7535882,26827,0.3942563235759735
1495005695.7565207,26829,0.301051527261734
1495005695.9442244,26928,0.37994152307510376
1495005696.275634,27078,0.2832632064819336
1495005696.350913,27142,0.3009359836578369
1495005696.3587334,27148,0.21444356441497803
1495005696.3655853,27154,0.24853265285491943
1495005696.3704634,27158,0.32419219613075256
1495005696.3724215,27159,0.29973843693733215
1495005696.467247,27234,0.37931597232818604
1495005696.5141833,27274,0.2707904577255249
1495005696.581628,27329,0.1993836611509323
1495005696.7243707,27449,0.2812686562538147
1495005696.8260338,27457,0.3121695816516876
1495005696.8827355,27505,0.22187402844429016
1495005696.9589882,27569,0.3763766288757324
1495005696.9638872,27572,0.1867016851902008
1495005697.004956,27603,0.23485860228538513
1495005697.0176554,27613,0.3732285797595978
1495005697.0274217,27620,0.25268110632896423
1495005697.049917,27638,0.42229825258255005
1495005697.116385,27695,0.35430002212524414
1495005697.1672308,27739,0.22156281769275665
1495005697.268892,27825,0.28506481647491455
1495005697.4693036,27916,0.24033701419830322
1495005697.4712603,27918,0.4851415753364563
1495005697.5093856,27950,0.2203436940908432
1495005697.5299168,27968,0.3218817710876465
1495005697.8857694,28251,0.30582696199417114
1495005697.9180393,28277,0.38314276933670044
1495005698.0627172,28321,0.2943955957889557
1495005698.1262722,28376,0.4080059230327606
1495005698.2025156,28438,0.3407031297683716
1495005698.2191348,28451,0.27894389629364014
1495005698.3296163,28543,0.3838390111923218
1495005698.3638349,28572,0.25842049717903137
1495005698.4107473,28611,0.37272265553474426
1495005698.4840693,28676,0.3396359086036682
1495005698.8428671,28891,0.28696465492248535
1495005698.9523475,28970,0.2709481418132782
1495005698.9875407,28996,0.24442149698734283
1495005699.0168707,29018,0.2520354688167572
1495005699.0393548,29037,0.2090415209531784
1495005699.0628183,29057,0.2642773985862732
1495005699.069673,29062,0.26549920439720154
